CODIGO DE FABRICA;COD GECOM;DESCRIPCION OPTIMA;RUBRO ;SUBRRUBRO ;MARCA;STOCK ;LISTA 1 ;LISTA 2;LISTA 3;COND DE IVA ;MONEDA;VISIBLE EN INTERNET ;MERCADO LIBRE;AMAZON ;OLX
4404910;RY4S-UAC 24;RELE 4 INV RY4S-U 24VCA;INDUSTRIAL;RELES;AEA;0;5148,42;4976,81;3829,4;21;$;S;S;S;S
4404970;RY4S-UDC  24;RELE 4 INV RY4S-U 24VCC;INDUSTRIAL;RELES;AEA;0;5148,42;4976,81;3829,4;21;$;S;S;S;S
6100675;SJ2S-05B;ZOCALO SJ2S-05B;INDUSTRIAL;RELES;AEA;0;2784,48;2691,66;2071,1;21;$;S;S;S;S
6100230;SR2P-05U;ZOCALO SR2P-05;INDUSTRIAL;RELES;AEA;0;2689,07;2599,43;2000,13;21;$;S;S;S;S
6100340;SR3P-05U;ZOCALO SR3P-05;INDUSTRIAL;RELES;AEA;0;3480,6;3364,58;2588,87;21;$;S;S;S;S
6100495;SY2S-05B;ZOCALO SY2S-05B;INDUSTRIAL;RELES;AEA;0;2646,74;2558,52;1968,65;21;$;S;S;S;S
6100670;SY4S-05U;ZOCALO SY4S-05;INDUSTRIAL;RELES;AEA;0;3853,23;3724,79;2866,04;21;$;S;S;S;S
6100673;SY4S-05B;ZOCALO SY4S-05B;INDUSTRIAL;RELES;AEA;0;3852,85;3724,43;2865,76;21;$;S;S;S;S
1200150;RM 065 R;BOT. G/PUÑO C/RET.RM 065R;MANDO Y SEÑALIZ;BOTONERA;AEA;0;5900,91;5704,21;4806,17;10.5;$;S;S;S;S
1200110;RM 055 R;BOT. G/PUÑO OSC.  RM 055R;MANDO Y SEÑALIZ;BOTONERA;AEA;0;5538,18;5353,57;4510,73;10.5;$;S;S;S;S
600060;1000 N;BOTONERA 1000 N;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1488,32;1438,7;1212,2;10.5;$;S;S;S;S
600110;1000 R;BOTONERA 1000 R;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1488,32;1438,7;1212,2;10.5;$;S;S;S;S
600170;1000 V;BOTONERA 1000 V;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1488,32;1438,7;1212,2;10.5;$;S;S;S;S
600220;1100 N;BOTONERA 1100 N;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1488,32;1438,7;1212,2;10.5;$;S;S;S;S
600280;1100 R;BOTONERA 1100 R;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1488,32;1438,7;1212,2;10.5;$;S;S;S;S
600330;1100 V;BOTONERA 1100 V;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1488,32;1438,7;1212,2;10.5;$;S;S;S;S
600790;1400 R;BOTONERA 1400 R;MANDO Y SEÑALIZ;BOTONERA;AEA;0;1880,96;1818,26;1532;10.5;$;S;S;S;S
601670;1900 R;BOTONERA 1900 R;MANDO Y SEÑALIZ;BOTONERA;AEA;0;2483,02;2400,25;2022,37;10.5;$;S;S;S;S
1200020;RM 010;BOTONERA RM 010 R-V-N;MANDO Y SEÑALIZ;BOTONERA;AEA;0;3926,46;3795,58;3198,02;10.5;$;S;S;S;S
1200030;RM 020;BOTONERA RM 020 R-V-N;MANDO Y SEÑALIZ;BOTONERA;AEA;0;3975,07;3842,57;3237,62;10.5;$;S;S;S;S
1300340;A1X;CAJA ESTANCA 1 PERF  D22 A1X;MANDO Y SEÑALIZ;CAJAS;AEA;0;1334,91;1290,41;992,91;21;$;S;S;S;S
1300350;A2X;CAJA ESTANCA 2 PERF  D22 A2X;MANDO Y SEÑALIZ;CAJAS;AEA;0;1388,14;1341,87;1032,5;21;$;S;S;S;S
1300400;A3X;CAJA ESTANCA 3 PERF  D22 A3X;MANDO Y SEÑALIZ;CAJAS;AEA;0;1736,2;1678,33;1291,39;21;$;S;S;S;S
3500060;M-100;MICRO M-100 NC+NA;MANDO Y SEÑALIZ;MICRO;AEA;0;2104,74;2034,58;1565,51;21;$;S;S;S;S
3500311;NM-200;MICRO NM-200;MANDO Y SEÑALIZ;MICRO;AEA;0;1854,95;1793,12;1379,72;21;$;S;S;S;S
3500317;NM-300;MICRO NM-300;MANDO Y SEÑALIZ;MICRO;AEA;0;1854,95;1793,12;1379,72;21;$;S;S;S;S
4050134;KPL-G 220VAC;OJO DE BUEY KPL-V 220VCA;MANDO Y SEÑALIZ;OJO DE BUEY ;AEA;0;1422,02;1374,62;1057,7;21;$;S;S;S;S
5420110;RM 300N;S PAL CORTA RM 300 0-1 S/RETOR;MANDO Y SEÑALIZ;SELECTOR;AEA;0;4496,11;4346,24;3344,22;21;$;S;S;S;S
5420170;RM 310N;S PAL CORTA RM 310 201 S/RETOR;MANDO Y SEÑALIZ;SELECTOR;AEA;0;4496,11;4346,24;3344,22;21;$;S;S;S;S
5420370;RM 410N;S PAL LARGA RM 410 0-1 S/RETOR;MANDO Y SEÑALIZ;SELECTOR;AEA;0;4496,11;4346,24;3344,22;21;$;S;S;S;S
5200050;7000 N;SELECTOR A PALANCA 7000 N;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5200160;7000 V;SELECTOR A PALANCA 7000 V;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5200380;7200 N;SELECTOR A PALANCA 7200 N;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5200430;7200 R;SELECTOR A PALANCA 7200 R;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5200490;7200 V;SELECTOR A PALANCA 7200 V;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5300060;8000 N;SELECTOR A PALANCA 8000 N;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5300170;8000 V;SELECTOR A PALANCA 8000 V;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5300220;8100 N;SELECTOR A PALANCA 8100 N;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
5300390;8200 N;SELECTOR A PALANCA 8200 N;MANDO Y SEÑALIZ;SELECTOR;AEA;0;3259,48;3150,83;2424,41;21;$;S;S;S;S
1840522;1CN-M1204N-O3U2;IND. D12 METAL NPN-NA I1CN-M1204N-O3U2 Sn=4mm;SEGURIDAD;SENSORES;AEA;0;7548,15;7296,55;6147,82;10.5;$;S;S;S;S
1840106;IH1 PA C1 BF 18;SEN IND D18 METAL PNP NA 5MM;SEGURIDAD;SENSORES;AEA;0;10451,86;10103,47;8512,83;10.5;$;S;S;S;S
1501010;CI-2 220VCA;CAMP.ALARMA CI-2 220 VCA;SEGURIDAD;TIMBRES;AEA;0;20768,93;20076,64;15447,97;21;$;S;S;S;S
6300020;BF-30 220VAC;ZUMB. D.30 BF-30 220 VCA;SEGURIDAD;TIMBRES;AEA;0;8360,88;8082,18;6218,84;21;$;S;S;S;S
AE139;AE139;CINTA PVC S/ADHESIVO 50MTS;AISLANTES;CINTA AISL;AISLANTES ELEC;0;2169,72;1952,75;1613,84;21;$;S;S;S;S
AE043;AE043;EMPALME RECTO DE 1 A 6MM;AISLANTES;EMPALMES;AISLANTES ELEC;0;3456,67;3111;2571,08;21;$;S;S;S;S
AE047;AE047;EMPALME RECTO DE 185 A 400MM;AISLANTES;EMPALMES;AISLANTES ELEC;0;34566,68;31110,01;25710,75;21;$;S;S;S;S
AE097;AE097;ESPAGUETI DE POLIESTER 10MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;1467,75;1320,98;1091,72;21;$;S;S;S;S
AE098;AE098;ESPAGUETI DE POLIESTER 12MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;1574,11;1416,7;1170,83;21;$;S;S;S;S
AE099;AE099;ESPAGUETI DE POLIESTER 14MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;2212,27;1991,04;1645,49;21;$;S;S;S;S
AE090;AE090;ESPAGUETI DE POLIESTER 2MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;127,63;114,87;94,93;21;$;S;S;S;S
AE091;AE091;ESPAGUETI DE POLIESTER 3MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;180,81;162,73;134,49;21;$;S;S;S;S
AE092;AE092;ESPAGUETI DE POLIESTER 4MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;244,63;220,16;181,95;21;$;S;S;S;S
AE096;AE096;ESPAGUETI DE POLIESTER 8MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;909,37;818,43;676,39;21;$;S;S;S;S
AE078;AE078;ESPAGUETI PVC 12 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;191,45;172,3;142,4;21;$;S;S;S;S
AE082;AE082;ESPAGUETI PVC 19 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;372,26;335,03;276,89;21;$;S;S;S;S
AE069;AE069;ESPAGUETI PVC 2 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;23,4;21,06;17,4;21;$;S;S;S;S
AE071;AE071;ESPAGUETI PVC 4 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;45,2;40,68;33,62;21;$;S;S;S;S
AE072;AE072;ESPAGUETI PVC 5 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;56,9;51,21;42,32;21;$;S;S;S;S
AE073;AE073;ESPAGUETI PVC 6 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;68,07;61,26;50,63;21;$;S;S;S;S
AE075;AE075;ESPAGUETI PVC 8 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;101,04;90,94;75,15;21;$;S;S;S;S
AE076;AE076;ESPAGUETI PVC 9 MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;109,02;98,12;81,09;21;$;S;S;S;S
AE100;AE100;ESPAGUETI VIDRIO CAUCHO SILICONA 1MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;925,32;832,79;688,26;21;$;S;S;S;S
AE101;AE101;ESPAGUETI VIDRIO CAUCHO SILICONA 2MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;1191,22;1072,1;886,03;21;$;S;S;S;S
AE103;AE103;ESPAGUETI VIDRIO CAUCHO SILICONA 4MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;2180,36;1962,32;1621,76;21;$;S;S;S;S
AE105;AE105;ESPAGUETI VIDRIO CAUCHO SILICONA 6MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;2499,44;2249,49;1859,09;21;$;S;S;S;S
AE106;AE106;ESPAGUETI VIDRIO CAUCHO SILICONA 7MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;2696,2;2426,58;2005,44;21;$;S;S;S;S
AE107;AE107;ESPAGUETI VIDRIO CAUCHO SILICONA 8MM;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;3259,9;2933,91;2424,72;21;$;S;S;S;S
AE035;AE035;TERMOCONTRAIBLE C/ADH 12MM X 1M P FINA;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;2100,59;1890,53;1562,42;21;$;S;S;S;S
AE033;AE033;TERMOCONTRAIBLE C/ADH 6MM X 1M P FINA;AISLANTES;ESPAGUETIS;AISLANTES ELEC;0;1143,36;1029,02;850,43;21;$;S;S;S;S
80005;CE1500;CAPUCHON ESTANCO L1500;AISLANTES;CAPUCHON ;ALCIDES;0;230,51;222,82;171,45;21;$;S;S;S;S
80006;CE1800;CAPUCHON ESTANCO L1800;AISLANTES;CAPUCHON ;ALCIDES;0;230,51;222,82;171,45;21;$;S;S;S;S
80007;CE800;CAPUCHON ESTANCO L800;AISLANTES;CAPUCHON ;ALCIDES;0;230,51;222,82;171,45;21;$;S;S;S;S
11949;949;INTERR 2A FTE CUADRADO;LLAVES;INTERRUPTORES;ALCIDES;0;490,88;474,52;365,12;21;$;S;S;S;S
942;942B;INTERR 2A FTE REDONDO BLANCO L900;LLAVES;INTERRUPTORES;ALCIDES;0;490,88;474,52;365,12;21;$;S;S;S;S
942;942N;INTERR 2A FTE REDONDO NEGRO L900;LLAVES;INTERRUPTORES;ALCIDES;0;490,88;474,52;365,12;21;$;S;S;S;S
32112;2112;INTERR A CORREDERA;LLAVES;INTERRUPTORES;ALCIDES;0;327,03;316,13;243,24;21;$;S;S;S;S
11812;812;INTERR BIPOLAR 10A;LLAVES;INTERRUPTORES;ALCIDES;0;894,5;864,69;665,33;21;$;S;S;S;S
31812;1812;INTERR BIPOLAR 10A;LLAVES;INTERRUPTORES;ALCIDES;0;803,28;776,51;597,48;21;$;S;S;S;S
31012;1012;INTERR BIPOLAR 2A;LLAVES;INTERRUPTORES;ALCIDES;0;471,79;456,06;350,92;21;$;S;S;S;S
11802;802;INTERR BIPOLAR C/PTO MEDIO 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1259,57;1217,59;936,87;21;$;S;S;S;S
31802;1802;INTERR BIPOLAR C/PTO MEDIO 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1042,14;1007,4;775,14;21;$;S;S;S;S
11872;872;INTERR BIPOLAR NEON ROJO 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1316,82;1272,92;979,45;21;$;S;S;S;S
31872;1872;INTERR BIPOLAR NEON ROJO 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1179,57;1140,25;877,37;21;$;S;S;S;S
11892;892;INTERR BIPOLAR NEON VERDE 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1578,07;1525,47;1173,77;21;$;S;S;S;S
31892;1892;INTERR BIPOLAR NEON VERDE 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1454,61;1406,13;1081,94;21;$;S;S;S;S
2702;2702B;INTERR C/PUNTO MEDIO 6A 28MM BLAN L2700;LLAVES;INTERRUPTORES;ALCIDES;0;577,24;558;429,35;21;$;S;S;S;S
2702;2702R;INTERR C/PUNTO MEDIO 6A 28MM ROJO L2700;LLAVES;INTERRUPTORES;ALCIDES;0;577,24;558;429,35;21;$;S;S;S;S
11602;602;INTERR CON PUNTO MEDIO 6A;LLAVES;INTERRUPTORES;ALCIDES;0;582,25;562,84;433,08;21;$;S;S;S;S
31502;1502;INTERR CON PUNTO MEDIO 6A;LLAVES;INTERRUPTORES;ALCIDES;0;522,1;504,7;388,34;21;$;S;S;S;S
31212;1212;INTERR DOBLE TECLA;LLAVES;INTERRUPTORES;ALCIDES;0;872,4;843,32;648,89;21;$;S;S;S;S
31272;1272;INTERR DOS TECLAS NEON ROJO;LLAVES;INTERRUPTORES;ALCIDES;0;1721,6;1664,21;1280,53;21;$;S;S;S;S
31292;1292;INTERR DOS TECLAS NEON VERDE;LLAVES;INTERRUPTORES;ALCIDES;0;1982,09;1916,02;1474,28;21;$;S;S;S;S
2572;2572R;INTERR LUMINOSO REDONDO 24MM ROJO L2500;LLAVES;INTERRUPTORES;ALCIDES;0;1007,65;974,06;749,49;21;$;S;S;S;S
11672;672;INTERR NEON ROJO 6A;LLAVES;INTERRUPTORES;ALCIDES;0;914,18;883,71;679,97;21;$;S;S;S;S
32512;2512;INTERR REDONDO 6A DIAM 24MM;LLAVES;INTERRUPTORES;ALCIDES;0;#N/A;#N/A;#N/A;21;$;S;S;S;S
32712;2712;INTERR REDONDO 6A DIAM 28MM;LLAVES;INTERRUPTORES;ALCIDES;0;455,24;440,06;338,61;21;$;S;S;S;S
32615;2615;INTERR REDONDO DE PIE 6A C/BOR;LLAVES;INTERRUPTORES;ALCIDES;0;1414,14;1367;1051,84;21;$;S;S;S;S
31572;1572;INTERR T/SIMPLE NEON ROJO 6A;LLAVES;INTERRUPTORES;ALCIDES;0;888,52;858,9;660,88;21;$;S;S;S;S
31592;1592;INTERR T/SIMPLE NEON VERDE 6A;LLAVES;INTERRUPTORES;ALCIDES;0;1058,69;1023,4;787,46;21;$;S;S;S;S
11612;612;INTERR TECLA SIMPLE 6A;LLAVES;INTERRUPTORES;ALCIDES;0;469,18;453,54;348,98;21;$;S;S;S;S
31512;1512;INTERR TECLA SIMPLE 6A;LLAVES;INTERRUPTORES;ALCIDES;0;398,94;385,64;296,73;21;$;S;S;S;S
31132;1132;INVERSOR A CORREDERA;LLAVES;INTERRUPTORES;ALCIDES;0;335,41;324,23;249,48;21;$;S;S;S;S
11832;832;INVERSOR BIPOLAR 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1111,22;1074,18;826,52;21;$;S;S;S;S
31232;1232;INVERSOR DOBLE TECLA;LLAVES;INTERRUPTORES;ALCIDES;0;1053,03;1017,93;783,24;21;$;S;S;S;S
32532;2532;INVERSOR REDONDO 6A 24MM;LLAVES;INTERRUPTORES;ALCIDES;0;537,6;519,68;399,87;21;$;S;S;S;S
31832;1832;INVERSORA BIPOLAR 10A;LLAVES;INTERRUPTORES;ALCIDES;0;1036,8;1002,24;771,17;21;$;S;S;S;S
32732;2732;INVERSORA REDONDO 6A 28MM;LLAVES;INTERRUPTORES;ALCIDES;0;569,11;550,14;423,31;21;$;S;S;S;S
31532;1532;INVERSORA TECLA SIMPLE 6A;LLAVES;INTERRUPTORES;ALCIDES;0;510,74;493,72;379,89;21;$;S;S;S;S
11732;732;MICROSWITCH NA-NC 6A;LLAVES;INTERRUPTORES;ALCIDES;0;896,76;866,86;667,01;21;$;S;S;S;S
11512;512;MINI INTERRUPTOR MICRO 2A;LLAVES;INTERRUPTORES;ALCIDES;0;264,7;255,88;196,88;21;$;S;S;S;S
32912;2912;MINI INTERRUPTOR REDONDO 2A;LLAVES;INTERRUPTORES;ALCIDES;0;224,01;216,54;166,62;21;$;S;S;S;S
2932;2932B;MINI INVERSOR REDONDO 2A BLANCO L2900;LLAVES;INTERRUPTORES;ALCIDES;0;244,44;236,3;181,82;21;$;S;S;S;S
2932;2932N;MINI INVERSOR REDONDO 2A NEGRO L2900;LLAVES;INTERRUPTORES;ALCIDES;0;244,44;236,3;181,82;21;$;S;S;S;S
11852;852;PULSADOR BIPOLAR 10A;LLAVES;PULSADOR;ALCIDES;0;946,49;914,94;704;21;$;S;S;S;S
31852;1852;PULSADOR BIPOLAR 10A;LLAVES;PULSADOR;ALCIDES;0;820,23;792,89;610,09;21;$;S;S;S;S
31052;1052;PULSADOR BIPOLAR 2A;LLAVES;PULSADOR;ALCIDES;0;613,03;592,6;455,98;21;$;S;S;S;S
31865;1865;PULSADOR BIPOLAR AMBOS LADOS 10A;LLAVES;PULSADOR;ALCIDES;0;2190,12;2117,12;1629,02;21;$;S;S;S;S
11919;919;PULSADOR NA 2A FTE CUADRADO;LLAVES;PULSADOR;ALCIDES;0;490,88;474,52;365,12;21;$;S;S;S;S
11912;912;PULSADOR NA 2A FTE REDONDO;LLAVES;PULSADOR;ALCIDES;0;490,88;474,52;365,12;21;$;S;S;S;S
11922;922;PULSADOR NC 2A FTE REDONDO;LLAVES;PULSADOR;ALCIDES;0;490,88;474,52;365,12;21;$;S;S;S;S
32552;2552;PULSADOR REDONDO 6A 24MM;LLAVES;PULSADOR;ALCIDES;0;435,35;420,83;323,81;21;$;S;S;S;S
32752;2752;PULSADOR REDONDO 6A 28MM;LLAVES;PULSADOR;ALCIDES;0;#N/A;#N/A;#N/A;21;$;S;S;S;S
11652;652;PULSADOR TECLA SIMPLE 6A;LLAVES;PULSADOR;ALCIDES;0;#N/A;#N/A;#N/A;21;$;S;S;S;S
31552;1552;PULSADOR TECLA SIMPLE 6A;LLAVES;PULSADOR;ALCIDES;0;437,56;422,97;325,46;21;$;S;S;S;S
11642;642;PULSADOR TECLA SIMPLE BIPOLAR 6A;LLAVES;PULSADOR;ALCIDES;0;909,24;878,93;676,3;21;$;S;S;S;S
31751;1751;TORPEDO PULSADOR 6A;LLAVES;PULSADOR;ALCIDES;0;722,62;698,54;537,49;21;$;S;S;S;S
31762;1762;OJO DE BUEY RASANTE NEON AMBAR;MANDO Y SEÑALIZ;OJO DE BUEY ;ALCIDES;0;739,61;714,96;550,13;21;$;S;S;S;S
31760;1760;OJO DE BUEY RASANTE NEON ROJO;MANDO Y SEÑALIZ;OJO DE BUEY ;ALCIDES;0;739,61;714,96;550,13;21;$;S;S;S;S
31761;1761;OJO DE BUEY RASANTE NEON VERDE;MANDO Y SEÑALIZ;OJO DE BUEY ;ALCIDES;0;1010,05;976,38;751,28;21;$;S;S;S;S
11762;762;OJO DE BUEY SALIENTE NEON AMBAR;MANDO Y SEÑALIZ;OJO DE BUEY ;ALCIDES;0;781,25;755,21;581,09;21;$;S;S;S;S
11760;760;OJO DE BUEY SALIENTE NEON ROJO;MANDO Y SEÑALIZ;OJO DE BUEY ;ALCIDES;0;781,25;755,21;581,09;21;$;S;S;S;S
11761;761;OJO DE BUEY SALIENTE NEON VERDE;MANDO Y SEÑALIZ;OJO DE BUEY ;ALCIDES;0;1059,92;1024,59;788,37;21;$;S;S;S;S
ALM40M;ALM40M;EXTRAC INDUSTRIAL 40CM MONOFASICO;VENTILACION;EXTRACTORES;ALM VENT;0;137528,99;123776,09;102294,29;21;$;S;S;S;S
AL1500;AL1500;FOTOCONTROL 1500W 3 CABLES;FOTOCONTROL;FOTOCELULA;ALUMINE;0;2026,06;1823,46;1506,99;21;$;S;S;S;S
AL1501;AL1501;FOTOCONTROL 1500W 4 CABLES;FOTOCONTROL;FOTOCELULA;ALUMINE;0;2084,16;1875,75;1550,2;21;$;S;S;S;S
PRO1600;PRO1600;PROTECTOR ALTA/BAJA TENS 1600W;PROTECTORES DE TENSION;PROTECTOR;ALUMINE;0;4375,4;3937,86;3254,43;21;$;S;S;S;S
PRO2000;PRO2000;PROTECTOR ALTA/BAJA TENS 2000W;PROTECTORES DE TENSION;PROTECTOR;ALUMINE;0;4469,63;4022,67;3324,52;21;$;S;S;S;S
F5 SELF;F5 SELF;FOTOCONTROL 1500W 2 CABLES NEGRO/2 GRIS;FOTOCONTROL;FOTOCELULAS;ANTHAY;0;3967,36;3570,62;2950,93;21;$;S;S;S;S
F5 PROF;F5 PROF;FOTOCONTROL 1500W 3 CABLES;FOTOCONTROL;FOTOCELULAS;ANTHAY;0;2199,78;1979,8;1636,2;21;$;S;S;S;S
ER FAST;ER FAST;FOTOCONTROL PORTALAMPARAS 500W;FOTOCONTROL;FOTOCELULAS;ANTHAY;0;3965,78;3569,2;2949,75;21;$;S;S;S;S
PR5MINI;PR5MINI;PROTECTOR AIRE ACONDICIONADO 2200W DIG;PROTECTORES DE TENSION;PROTECTORES;ANTHAY;0;6831,66;6148,49;5081,4;21;$;S;S;S;S
PR7MINI;PR7MINI;PROTECTOR CELULARES-NOTEBOOKS 1200W;PROTECTORES DE TENSION;PROTECTORES;ANTHAY;0;6701,91;6031,72;4984,89;21;$;S;S;S;S
PR3MINI;PR3MINI;PROTECTOR HELADERAS 1500W DIGITAL;PROTECTORES DE TENSION;PROTECTORES;ANTHAY;0;6045,77;5441,19;4496,85;21;$;S;S;S;S
PR2MINI;PR2MINI;PROTECTOR LAVAROPAS 2200W DIGITAL;PROTECTORES DE TENSION;PROTECTORES;ANTHAY;0;6831,66;6148,49;5081,4;21;$;S;S;S;S
PR6MINI;PR6MINI;PROTECTOR MICROONDAS-CAFETERA 2200W;PROTECTORES DE TENSION;PROTECTORES;ANTHAY;0;6045,77;5441,19;4496,85;21;$;S;S;S;S
PR4MINI;PR4MINI;PROTECTOR TV-LED-DVD-AUDIO 1500W DIGIT;PROTECTORES DE TENSION;PROTECTORES;ANTHAY;0;6045,77;5441,19;4496,85;21;$;S;S;S;S
B150;BS3X1/5;MTS CABLE PLANO SUMERGIBLE 3 X 1.50;CABLES IRAM;BOMBA SUMERGIBLE;ARGENPLAS;0;966,36;869,72;718,78;21;$;S;S;S;S
CCP020040;PEC2X4;MTS CABLE CONCENTRICO 2X4;CABLES IRAM;CONCENTRICO;ARGENPLAS;0;1233,46;1110,11;917,45;21;$;S;S;S;S
CCP020060;PEC2X6;MTS CABLE CONCENTRICO 2X6;CABLES IRAM;CONCENTRICO;ARGENPLAS;0;1761,4;1585,26;1310,13;21;$;S;S;S;S
L150;ULH1/5B;MTS CABLE LS0H 1 X 1.50 BLANCO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;233,29;209,96;173,52;21;$;S;S;S;S
L150;ULH1/5C;MTS CABLE LS0H 1 X 1.50 CELESTE;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;233,29;209,96;173,52;21;$;S;S;S;S
L150;ULH1/5N;MTS CABLE LS0H 1 X 1.50 NEGRO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;233,29;209,96;173,52;21;$;S;S;S;S
L150;ULH1/5R;MTS CABLE LS0H 1 X 1.50 ROJO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;233,29;209,96;173,52;21;$;S;S;S;S
L10;ULH10N;MTS CABLE LS0H 1 X 10 NEGRO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;1396,9;1257,21;1039,02;21;$;S;S;S;S
L10;ULH10V;MTS CABLE LS0H 1 X 10 VERDE/AM;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;1396,9;1257,21;1039,02;21;$;S;S;S;S
L16;ULH16N;MTS CABLE LS0H 1 X 16 NEGRO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;2212,47;1991,22;1645,64;21;$;S;S;S;S
L16;ULH16V;MTS CABLE LS0H 1 X 16 VERDE/AM;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;2212,47;1991,22;1645,64;21;$;S;S;S;S
L250;ULH2/5C;MTS CABLE LS0H 1 X 2.50 CELESTE;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;375,54;337,99;279,33;21;$;S;S;S;S
L250;ULH2/5M;MTS CABLE LS0H 1 X 2.50 MARRON;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;375,54;337,99;279,33;21;$;S;S;S;S
L250;ULH2/5N;MTS CABLE LS0H 1 X 2.50 NEGRO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;375,54;337,99;279,33;21;$;S;S;S;S
L250;ULH2/5R;MTS CABLE LS0H 1 X 2.50 ROJO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;375,54;337,99;279,33;21;$;S;S;S;S
L250;ULH2/5V;MTS CABLE LS0H 1 X 2.50 VERDE/AM;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;375,54;337,99;279,33;21;$;S;S;S;S
L35;ULH35N;MTS CABLE LS0H 1 X 35 NEGRO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;4884,89;4396,4;3633,39;21;$;S;S;S;S
L4;ULH4C;MTS CABLE LS0H 1 X 4 CELESTE;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;584,18;525,76;434,51;21;$;S;S;S;S
L4;ULH4M;MTS CABLE LS0H 1 X 4 MARRON;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;584,18;525,76;434,51;21;$;S;S;S;S
L4;ULH4N;MTS CABLE LS0H 1 X 4 NEGRO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;584,18;525,76;434,51;21;$;S;S;S;S
L4;ULH4R;MTS CABLE LS0H 1 X 4 ROJO;CABLES IRAM;LIBRE HALOGENO;ARGENPLAS;0;584,18;525,76;434,51;21;$;S;S;S;S
